Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"2008-1","Miscellaneous","Employee gift",2008,"Heart",,92,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,164.0200,,"",""
"2230-1","City","Great Outdoors",2008,"In-flight Helicopter and Raft",2,115,,,,,,673419103015,,,,,"",0,0,0,,0,0,,,,,,,,,28.9900,15.9900,"",""
"3830-1","SpongeBob SquarePants","",2008,"The Bikini Bottom Express",3,210,18.59,19.99,,,5702014516106,673419101684,28.8,28.8,4.8,0.41,"",0,0,0,,0,0,,,,,,,,,178.8200,49.0300,"01/01/2008","31/12/2009"
"3831-1","SpongeBob SquarePants","",2008,"Rocket Ride",3,279,26.45,29.99,,,5702014516113,673419101691,28.8,38.4,6,0.6,"",0,0,0,,0,0,,,,,,,,,170.0700,34.0000,"01/01/2008","31/12/2009"
"3832-1","SpongeBob SquarePants","",2008,"SpongeBob's Emergency",3,236,24.49,29.99,,,5702014525993,,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,176.2500,90.0000,"01/08/2008","31/12/2008"
"4210-1","City","Coast Guard",2008,"Coast Guard Platform",4,469,43.99,49.99,,,5702014521261,673419103770,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,270.0000,69.8300,"01/08/2008","31/12/2008"
"4837-1","Creator","3 in 1",2008,"Mini Trains",,73,3.89,4.99,,,5702014520226,673419103510,10.2,14.35,4.8,0.11,"",0,0,0,,0,0,,,,,,,,,11.7300,3.5600,"01/01/2008","31/12/2009"
"4838-1","Creator","3 in 1",2008,"Mini Vehicles",,79,3.89,4.99,,,5702014520233,673419103503,10.2,14.35,4.8,0.11,"",0,0,0,,0,0,,,,,,,,,8.7700,2.7400,"01/01/2008","31/12/2009"
"4862-1","Duplo","Castle",2008,"Ambush",2,15,9.79,16.99,,,5702014500334,,,,,,"",0,0,0,,0,0,,,,,,,,,28.2100,27.5700,"",""
"4863-1","Duplo","Castle",2008,"Sentry & Catapult",2,41,19.55,24.99,,,5702014500327,,38.4,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,84.8000,47.6000,"01/06/2008","31/12/2008"
"4864-1","Duplo","Castle",2008,"Castle",3,115,54.99,79.99,,,5702014500310,,57.6,48,9.6,,"",0,0,0,,0,0,,,,,,,,,198.0700,73.6600,"01/06/2008","31/12/2009"
"4897-1","City","Police",2008,"Police Trike",,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4898-1","City","Coast Guard",2008,"Coast Guard Boat",1,35,,,,,5702014521483,,14,14,0,,"",0,0,0,,0,0,,,,,,,,,25.2000,4.2000,"01/06/2008","31/12/2008"
"4900-1","City","Fire",2008,"Fire Helicopter",1,34,,,,,,673419164238,14,14,1.2,,"",0,0,0,,0,0,,,,,,,,,4.2300,1.9500,"01/06/2008","31/12/2011"
"4993-1","Creator","3 in 1",2008,"Cool Convertible",,648,39.99,49.99,59.99,,5702014518155,673419102803,48.01,28.8,7.2,1.35,"",0,0,0,,0,0,,,,,,,,,85.7000,25.0000,"01/07/2008","31/12/2010"
"4994-1","Creator","3 in 1",2008,"Fierce Creatures",,193,8.79,12.99,,,5702014518162,673419102810,28.8,19.2,4.8,0.28,"",0,0,0,,0,0,,,,,,,,,44.6300,10.1400,"",""
"4995-1","Creator","3 in 1",2008,"Cargo Copter",,272,15.65,19.99,,,,673419102827,28.8,28.8,6,0.6,"",0,0,0,,0,0,,,,,,,,,20.9200,12.3000,"01/01/2008","31/12/2009"
"4996-1","Creator","3 in 1",2008,"Beach House",,522,24.99,34.99,39.99,,5702014518186,673419102834,38.4,28.8,7.2,1.13,"",0,0,0,,0,0,,,,,,,,,92.9100,37.4500,"01/01/2008","31/12/2010"
