Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"2115-1","Ninjago","Spinners",2011,"Bonezai",1,21,7.49,9.99,12.99,,,673419144698,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,14.8800,4.0000,"01/01/2011","31/07/2011"
"2116-1","Ninjago","Spinners",2011,"Krazi",1,22,7.49,9.99,12.99,,,673419144704,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,13.4800,4.9000,"01/01/2011","30/04/2011"
"2141-1","HERO Factory","Ordeal of Fire",2011,"Surge 2.0",,30,7.99,7.99,10.99,,,673419145428,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,29.6600,9.4000,"01/01/2011","31/12/2011"
"2142-1","HERO Factory","Ordeal of Fire",2011,"Breez 2.0",,29,7.99,7.99,10.99,,,673419145435,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,30.0000,9.7000,"01/01/2011","31/12/2011"
"2143-1","HERO Factory","Savage Planet",2011,"Rocka 3.0",,30,7.99,7.99,10.99,,5702014735484,673419145442,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,29.9800,9.4400,"01/07/2011","31/07/2012"
"2144-1","HERO Factory","Savage Planet",2011,"Nex 3.0",,29,7.99,7.99,10.99,,,673419145459,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,29.9800,7.9900,"01/07/2011","31/07/2012"
"2145-1","HERO Factory","Savage Planet",2011,"Stormer 3.0",,31,7.99,7.99,10.99,,5702014735507,673419145466,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,43.9200,11.1500,"01/07/2011","31/07/2012"
"2170-1","Ninjago","Spinners",2011,"Cole DX",1,21,7.49,9.99,12.99,,5702014734470,673419144711,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,20.8500,9.7200,"01/04/2011","31/12/2011"
"2171-1","Ninjago","Spinners",2011,"Zane DX",1,22,7.49,9.99,12.99,,,673419168557,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,50.0000,3.4400,"01/04/2011","31/12/2011"
"2172-1","Ninjago","Spinners",2011,"Nya",1,21,7.49,9.99,12.99,,,673419144735,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,31.5300,6.4300,"01/04/2011","31/07/2011"
"2173-1","Ninjago","Spinners",2011,"Nuckal",1,26,7.49,9.99,12.99,,,673419144742,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,26.7300,4.7300,"01/04/2011","31/07/2011"
"2174-1","Ninjago","Spinners",2011,"Kruncha",1,24,7.49,9.99,12.99,,,673419144759,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,9.0000,4.8500,"01/08/2011","31/12/2011"
"2175-1","Ninjago","Spinners",2011,"Wyplash",1,23,7.49,9.99,12.99,,,673419144766,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,9.0000,4.8300,"01/08/2011","31/12/2011"
"2182-1","HERO Factory","Savage Planet",2011,"Bulk 3.0",,30,7.99,7.99,10.99,,,673419145473,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,80.0000,16.8300,"01/08/2011","31/07/2012"
"2183-1","HERO Factory","Savage Planet",2011,"Stringer 3.0",,30,7.99,7.99,10.99,,,673419145480,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,20.0000,10.4800,"01/07/2011","31/07/2012"
"2191-1","HERO Factory","Savage Planet",2011,"Furno 3.0",,28,7.99,7.99,10.99,,,673419145497,11.25,18.21,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,29.9900,8.2800,"01/07/2011","31/07/2012"
"2192-1","HERO Factory","Ordeal of Fire",2011,"Drilldozer",,61,9.99,12.99,17.99,,5702014733213,673419143905,14.1,26.19,6.1,0.22,"",0,0,0,,0,0,,,,,,,,,85.0000,20.3800,"01/01/2011","31/12/2011"
"2193-1","HERO Factory","Ordeal of Fire",2011,"Jetbug",,63,9.99,12.99,17.99,,,673419143929,14.1,26.19,6.1,0.21,"",0,0,0,,0,0,,,,,,,,,35.0000,12.1300,"01/01/2011","31/12/2011"
"2194-1","HERO Factory","Ordeal of Fire",2011,"Nitroblast",,57,9.99,12.99,17.99,,,673419143943,14.1,26.19,6.1,0.21,"",0,0,0,,0,0,,,,,,,,,36.0000,14.2900,"01/01/2011","31/12/2011"
"2231-1","HERO Factory","Savage Planet",2011,"Waspix",,48,9.99,12.99,17.99,,,673419143950,14.1,26.19,6.1,0.2,"",0,0,0,,0,0,,,,,,,,,57.6400,14.8500,"01/07/2011","31/12/2011"
"2232-1","HERO Factory","Savage Planet",2011,"Raw-Jaw",,52,9.99,12.99,17.99,,,673419144230,14.1,26.19,6.1,0.2,"",0,0,0,,0,0,,,,,,,,,33.9900,13.5500,"01/07/2011","31/12/2011"
"2233-1","HERO Factory","Savage Planet",2011,"Fangz",,55,9.99,12.99,17.99,,,673419144247,14.1,26.19,6.1,0.2,"",0,0,0,,0,0,,,,,,,,,65.4500,13.7700,"01/07/2011","31/07/2012"
"2235-1","HERO Factory","Ordeal of Fire",2011,"Fire Lord",,125,17.99,19.99,24.99,,,673419144254,26.19,28.19,4.6,0.38,"",0,0,0,,0,0,,,,,,,,,58.0000,26.8000,"01/01/2011","31/12/2011"
"2236-1","HERO Factory","Savage Planet",2011,"Scorpio",,104,17.99,24.99,29.99,,,673419144261,28.19,26.19,6.4,0.4,"",0,0,0,,0,0,,,,,,,,,44.9900,27.1900,"01/07/2011","31/07/2012"
"2254-1","Ninjago","Pilot Season",2011,"Mountain Shrine",2,169,14.99,19.99,24.99,,5702014734531,673419144773,26.19,19.1,6.1,0.34,"",0,0,0,,0,0,,,,,,,,,53.5400,17.6900,"01/08/2011","31/12/2011"
"2255-1","Ninjago","Spinners",2011,"Sensei Wu",1,20,7.49,9.99,12.99,,,673419144780,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,18.5800,4.7100,"01/08/2011","31/12/2011"
"2256-1","Ninjago","Spinners",2011,"Lord Garmadon",1,23,7.49,9.99,12.99,,,673419144797,17.2,23.01,2.79,0.1,"",0,0,0,,0,0,,,,,,,,,17.7700,6.6700,"01/08/2011","31/12/2011"
"2257-1","Ninjago","Spinners",2011,"Spinjitzu Starter Set",2,57,12.99,19.99,24.99,,,673419144803,26.01,23.01,2.79,0.17,"",0,0,0,,0,0,,,,,,,,,22.5300,8.8400,"01/01/2011","31/12/2011"
"2258-1","Ninjago","Pilot Season",2011,"Ninja Ambush",2,71,6.49,6.99,9.99,,5702014734579,673419144810,14.1,12.19,4.6,0.08,"",0,0,0,,0,0,,,,,,,,,46.5900,6.7000,"01/01/2011","31/12/2011"
"2259-1","Ninjago","Pilot Season",2011,"Skull Motorbike",2,157,13.99,14.99,19.99,,5702014734586,673419144834,26.19,19.1,4.6,0.24,"",0,0,0,,0,0,,,,,,,,,43.1400,16.4400,"01/01/2011","31/12/2011"
"2260-1","Ninjago","Pilot Season",2011,"Ice Dragon Attack",2,158,19.99,19.99,24.99,,5702014734593,673419144841,28.19,26.19,4.6,0.35,"",0,0,0,,0,0,,,,,,,,,142.8000,29.0100,"01/01/2011","31/12/2011"
"2263-1","Ninjago","Pilot Season",2011,"Turbo Shredder",3,298,26.99,29.99,39.99,,5702014734609,673419144858,38.2,26.19,7.06,0.62,"",0,0,0,,0,0,,,,,,,,,110.0000,24.6400,"01/01/2011","31/12/2011"
"2282-1","HERO Factory","Savage Planet",2011,"Rocka XL",,174,21.99,24.99,29.99,,,673419145503,26.19,28.19,6.4,0.44,"",0,0,0,,0,0,,,,,,,,,71.9400,40.4000,"01/07/2011","31/07/2012"
"2283-1","HERO Factory","Savage Planet",2011,"Witch Doctor",,331,25.99,29.99,39.99,,,673419145510,26.19,38.2,7.06,0.61,"",0,0,0,,0,0,,,,,,,,,89.0700,63.4600,"01/07/2011","31/07/2012"
"2504-1","Ninjago","Pilot Season",2011,"Spinjitzu Dojo",3,373,30.99,49.99,64.99,,5702014734616,673419144865,48.01,28.19,6.1,0.73,"",0,0,0,,0,0,,,,,,,,,86.3800,38.4300,"01/01/2011","31/12/2011"
"2505-1","Ninjago","Pilot Season",2011,"Garmadon's Dark Fortress",6,518,49.99,69.99,89.99,,5702014734623,673419144872,48.01,37.8,7.06,1.13,"",0,0,0,,0,0,,,,,,,,,283.6900,94.9200,"01/01/2011","31/12/2011"
"2506-1","Ninjago","Pilot Season",2011,"Skull Truck",4,515,45.99,59.99,79.99,,5702014734630,673419144889,35.41,37.8,7.06,0.98,"",0,0,0,,0,0,,,,,,,,,100.0000,57.8300,"01/06/2011","31/12/2012"
"2507-1","Ninjago","Pilot Season",2011,"Fire Temple",7,1174,91.99,119.99,154.99,,5702014734647,673419144896,58.19,37.8,8.71,2.07,"",0,0,0,,0,0,,,,,,,,,252.1900,161.8100,"01/06/2011","31/12/2012"
"2508-1","Ninjago","Pilot Season",2011,"Blacksmith Shop",2,189,14.99,19.99,24.99,,5702014734654,673419144902,28.19,26.19,4.6,0.39,"",0,0,0,,0,0,,,,,,,,,38.2800,22.1900,"01/06/2011","31/12/2011"
"2509-1","Ninjago","Pilot Season",2011,"Earth Dragon Defense",2,227,30.99,34.99,44.99,,5702014734661,673419144919,38.2,26.19,5.64,0.53,"",0,0,0,,0,0,,,,,,,,,265.8000,63.8400,"01/06/2011","31/12/2011"
"2516-1","Ninjago","Pilot Season",2011,"Ninja Training Outpost",1,45,3.99,4.99,6.99,,5702014734678,673419144926,12.19,9.09,4.7,0.05,"",0,0,0,,0,0,,,,,,,,,15.9400,4.6500,"01/01/2011","31/12/2011"
"2518-1","Ninjago","Pilot Season",2011,"Nuckal's ATV",2,174,19.99,24.99,29.99,,5702014734685,,28.2,26.2,4.6,,"",0,0,0,,0,0,,,,,,,,,63.9800,37.3900,"01/01/2011","31/12/2011"
"2519-1","Ninjago","Pilot Season",2011,"Skeleton Bowling",7,371,26.99,29.99,39.99,,,673419144940,28.2,26.2,6.4,,"",0,0,0,,0,0,,,,,,,,,67.2700,36.5200,"01/01/2011","31/12/2011"
"2520-1","Ninjago","Pilot Season",2011,"Ninjago Battle Arena",2,463,35.99,49.99,64.99,,5702014734708,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,90.0000,45.0000,"01/01/2011","31/12/2011"
"2521-1","Ninjago","Pilot Season",2011,"Lightning Dragon Battle",4,645,61.99,79.99,99.99,,5702014734715,,48,37.8,7.1,,"",0,0,0,,0,0,,,,,,,,,395.6100,203.5600,"01/06/2011","31/12/2011"
"3365-1","City","Space",2011,"Space Moon Buggy",1,37,3.99,4.99,6.99,,5702014724143,673419142083,12.19,9.09,4.7,0.06,"",0,0,0,,0,0,,,,,,,,,10.7200,3.0800,"01/03/2011","31/12/2013"
"3366-1","City","Space",2011,"Satellite Launch Pad",1,165,13.99,19.99,24.99,,5702014724181,673419142090,26.19,19.1,6.1,0.32,"",0,0,0,,0,0,,,,,,,,,27.1900,7.9000,"01/03/2011","31/12/2013"
"3367-1","City","Space",2011,"Space Shuttle",1,231,26.99,29.99,39.99,,5702014724198,673419142106,38.2,26.19,5.64,0.59,"",0,0,0,,0,0,,,,,,,,,58.3200,13.3600,"01/03/2011","31/12/2013"
"3368-1","City","Space",2011,"Space Centre",4,494,49.99,69.99,89.99,,5702014724204,673419142113,48.01,37.8,7.06,1.39,"",0,0,0,,0,0,,,,,,,,,134.6800,43.2000,"01/03/2011","31/12/2013"
"3648-1","City","Police",2011,"Police Chase",3,173,18.99,24.99,29.99,,5702014730342,,28.2,26.2,4.6,,"",0,0,0,,0,0,,,,,,,,,39.9900,17.9300,"01/01/2011","31/12/2011"
"3658-1","City","Police",2011,"Police Helicopter",4,237,26.99,34.99,44.99,,5702014730359,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,35.9300,17.8100,"01/01/2011","31/12/2012"
"3661-1","City","Police",2011,"Bank & Money Transfer",4,405,41.99,49.99,64.99,,5702014730366,673419143318,54,28.2,5.9,,"",0,0,0,,0,0,,,,,,,,,96.5300,48.5400,"01/01/2011","31/12/2012"
"3677-1","City","Trains",2011,"Red Cargo Train",4,831,139.99,159.99,219.99,,5702014759640,673419150651,58.2,48,9.1,,"",0,0,0,,0,0,,,,,,,,,373.4400,214.4900,"01/08/2011","31/12/2012"
"3815-1","SpongeBob SquarePants","",2011,"Heroic Heroes of the Deep",3,95,13.99,14.99,19.99,,5702014778078,673419153379,26.2,14.1,4.8,0.17,"",0,0,0,,0,0,,,,,,,,,88.0400,24.0400,"01/08/2011","31/12/2013"
"3816-1","SpongeBob SquarePants","",2011,"Glove World",4,169,18.99,19.99,29.99,,5702014778085,673419153386,26.2,19.1,4.6,0.27,"",0,0,0,,0,0,,,,,,,,,86.5300,37.9400,"01/08/2011","31/12/2013"
"3852-1","Games","",2011,"Sunblock",,80,7.99,9.99,12.99,,5702014735569,673419145558,14.4,20,6.7,,"",0,0,0,,0,0,,,,,,,,,11.6700,7.8800,"01/01/2011","31/12/2011"
"3853-1","Games","",2011,"Banana Balance",,49,7.99,9.99,12.99,,5702014735576,673419145565,14.4,19.99,6.71,0.2,"",0,0,0,,0,0,,,,,,,,,14.3400,5.6400,"01/01/2011","31/12/2011"
"3854-1","Games","",2011,"Frog Rush",,107,9.99,14.99,19.99,,5702014735583,,14.4,27.2,6.7,,"",0,0,0,,0,0,,,,,,,,,29.9900,8.5700,"01/01/2011","31/12/2011"
"3855-1","Games","Ramses",2011,"Ramses Return",5,99,9.99,14.99,19.99,,5702014735590,673419145589,14.4,27.2,6.71,0.3,"",0,0,0,,0,0,,,,,,,,,24.9400,8.8200,"01/01/2011","31/07/2012"
"3856-1","Games","",2011,"Ninjago: The Board Game",10,245,17.99,29.99,39.99,,5702014735606,673419145596,28.8,27.2,6.7,0.67,"",0,0,0,,0,0,,,,,,,,,49.9900,22.5500,"01/01/2011","31/12/2013"
"3857-1","Games","Heroica",2011,"Draida Bay",8,101,9.99,14.99,19.99,,5702014735613,673419145602,14.4,27.2,6.71,0.3,"",0,0,0,,0,0,,,,,,,,,31.7400,21.4300,"01/08/2011","31/12/2012"
"3858-1","Games","Heroica",2011,"Waldurk Forest",7,225,14.99,19.99,26.99,,5702014735620,673419145619,19.2,27.2,6.71,0.43,"",0,0,0,,0,0,,,,,,,,,52.4300,39.9900,"01/08/2011","31/12/2012"
"3859-1","Games","Heroica",2011,"Caverns of Nathuz",7,217,14.99,19.99,26.99,,5702014735637,673419145626,19.2,27.2,6.71,0.45,"",0,0,0,,0,0,,,,,,,,,45.0000,26.4500,"01/08/2011","31/07/2012"
"3860-1","Games","Heroica",2011,"Castle Fortaan",15,304,19.99,29.99,39.99,,5702014735644,673419145633,28.8,27.2,6.71,0.58,"",0,0,0,,0,0,,,,,,,,,35.9400,24.5400,"01/08/2011","31/12/2013"
"3861-1","Games","",2011,"LEGO Champion",8,216,24.99,34.99,44.99,,5702014736481,673419145640,43.21,27.2,6.71,0.97,"",0,0,0,,0,0,,,,,,,,,29.7000,17.8500,"01/08/2011","31/07/2012"
"4181-1","Pirates of the Caribbean","The Curse of the Black Pearl",2011,"Isla De Muerta",4,152,19.99,19.99,24.99,,5702014734746,673419145008,26.19,19.1,4.6,0.28,"",0,0,0,,0,0,,,,,,,,,120.7600,56.5900,"01/05/2011","31/12/2012"
"4182-1","Pirates of the Caribbean","Dead Man's Chest",2011,"The Cannibal Escape",4,279,26.99,29.99,39.99,,5702014734753,673419145015,35.41,19.1,5.89,0.41,"",0,0,0,,0,0,,,,,,,,,109.3700,51.8700,"01/05/2011","31/12/2012"
"4183-1","Pirates of the Caribbean","Dead Man's Chest",2011,"The Mill",4,365,40.99,39.99,49.99,,5702014734760,673419145022,38.2,26.19,5.64,0.69,"",0,0,0,,0,0,,,,,,,,,155.2000,99.2500,"01/05/2011","31/07/2012"
"4184-1","Pirates of the Caribbean","Miscellaneous",2011,"The Black Pearl",6,804,84.99,99.99,129.99,,5702014734777,673419145039,58.19,37.8,8.71,1.74,"",0,0,0,,0,0,,,,,,,,,950.7000,488.7100,"01/11/2011","31/12/2012"
"4191-1","Pirates of the Caribbean","On Stranger Tides",2011,"Captain's Cabin",3,95,10.49,11.99,14.99,,5702014746213,673419169547,19.1,14.1,4.6,0.13,"",0,0,0,,0,0,,,,,,,,,47.6600,26.8300,"01/05/2011","31/12/2012"
"4192-1","Pirates of the Caribbean","On Stranger Tides",2011,"Fountain of Youth",4,128,19.99,19.99,24.99,,5702014746220,673419148986,26.19,19.1,4.6,0.26,"",0,0,0,,0,0,,,,,,,,,110.0100,63.7300,"01/05/2011","31/12/2012"
"4193-1","Pirates of the Caribbean","On Stranger Tides",2011,"The London Escape",5,462,46.99,49.99,64.99,,5702014746237,673419148993,48.01,28.19,6.1,0.8,"",0,0,0,,0,0,,,,,,,,,158.3900,94.9900,"01/05/2011","31/07/2012"
"4194-1","Pirates of the Caribbean","On Stranger Tides",2011,"Whitecap Bay",6,745,71.99,79.99,99.99,,5702014746244,673419149006,48.01,37.8,7.06,1.46,"",0,0,0,,0,0,,,,,,,,,188.7900,140.8000,"01/05/2011","31/12/2012"
"4195-1","Pirates of the Caribbean","On Stranger Tides",2011,"Queen Anne's Revenge",10,1097,102.99,119.99,149.99,,5702014746251,673419149013,58.19,37.8,8.71,1.97,"",0,0,0,,0,0,,,,,,,,,720.1700,377.3900,"01/05/2011","31/12/2012"
"4641-1","City","Harbor",2011,"Speedboat",1,34,3.99,4.99,6.99,,,673419142977,12.19,9.09,5.84,0.08,"",0,0,0,,0,0,,,,,,,,,8.3500,3.0300,"01/06/2011","31/12/2012"
"4642-1","City","Harbor",2011,"Fishing Boat",2,64,13.99,19.99,24.99,,5702014727281,673419142984,26.19,19.1,4.6,0.26,"",0,0,0,,0,0,,,,,,,,,48.7600,10.3000,"01/06/2011","31/12/2012"
"4643-1","City","Harbor",2011,"Power Boat Transporter",2,254,19.99,39.99,49.99,,5702014727298,673419142991,48.01,28.19,6.1,0.65,"",0,0,0,,0,0,,,,,,,,,59.5100,14.8000,"01/06/2011","31/12/2011"
"4644-1","City","Beach",2011,"Marina",5,294,41.99,49.99,64.99,,5702014727304,673419143004,54,28.19,5.89,0.88,"",0,0,0,,0,0,,,,,,,,,55.0000,27.1200,"01/06/2011","31/12/2012"
"4645-1","City","Harbor",2011,"Harbor",4,551,71.99,89.99,119.99,,5702014727311,673419143011,58.19,37.8,8.71,1.65,"",0,0,0,,0,0,,,,,,,,,75.0500,82.2000,"01/06/2011","31/12/2012"
"4865-1","Harry Potter","Deathly Hallows",2011,"The Forbidden Forest",4,64,10.49,11.99,14.99,,5702014756755,673419149617,19.1,14.1,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,47.6000,17.5000,"15/06/2011","31/12/2012"
"4866-1","Harry Potter","Prisoner of Azkaban",2011,"The Knight Bus",3,281,29.99,34.99,39.99,,5702014758162,673419149754,28.19,26.19,6.4,0.56,"",0,0,0,,0,0,,,,,,,,,71.9200,26.5900,"15/06/2011","31/12/2012"
"4867-1","Harry Potter","Deathly Hallows",2011,"Hogwarts",7,466,49.99,49.99,64.99,,5702014756762,673419149624,48.01,28.19,6.1,0.91,"",0,0,0,,0,0,,,,,,,,,87.0000,46.8600,"15/06/2011","31/12/2012"
"5678-1","Duplo","",2011,"Policeman",1,4,3.99,4.99,6.99,,5702014733732,673419144346,12.19,9.09,4.7,0.06,"",0,0,0,,0,0,,,,,,,,,6.8700,4.8900,"",""
"5679-1","Duplo","",2011,"Police Bike",1,8,8.99,9.99,12.99,9.99,5702014733794,673419237659,19.1008,14.097,4.5974,0.14,"",0,0,0,,0,0,,,,,,,,,22.0000,4.5300,"",""
"5680-1","Duplo","",2011,"Police Truck",2,14,19.99,,,,5702014734005,,,,,,"",0,0,0,,0,0,,,,,,,,,26.0600,13.5900,"",""
"5681-1","Duplo","",2011,"Police Station",4,60,49.99,,,,5702014734012,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,128.6000,40.7100,"01/01/2011","31/12/2013"
"5682-1","Duplo","",2011,"Fire Truck",1,21,24.99,,,,5702014734029,,,,,,"",0,0,0,,0,0,,,,,,,,,66.9400,13.4200,"",""
"5683-1","Duplo","",2011,"Market Place",2,24,20.99,24.99,29.99,,5702014734036,673419144391,,,,,"",0,0,0,,0,0,,,,,,,,,18.0000,18.8000,"",""
"5684-1","Duplo","",2011,"Car Transporter",1,15,25.99,,,,5702014734043,,35.4,19.1,11.8,,"",0,0,0,,0,0,,,,,,,,,54.5100,26.9900,"01/01/2011","31/12/2013"
"5685-1","Duplo","",2011,"Vet",1,4,3.99,4.99,6.99,,5702014734050,,,,,,"",0,0,0,,0,0,,,,,,,,,6.8800,3.8500,"",""
"5695-1","Duplo","",2011,"Doctor's Clinic",3,56,49.99,59.99,74.99,,5702014734067,673419148658,48,37.8,11.2,,"",0,0,0,,0,0,,,,,,,,,125.0000,52.5000,"01/06/2011","31/07/2013"
"5696-1","Duplo","",2011,"Car Wash",1,14,20.99,24.99,29.99,,5702014734074,,,,,,"",0,0,0,,0,0,,,,,,,,,39.6600,34.1200,"",""
"5748-1","Duplo","",2011,"LEGO® DUPLO® Creative Building Kit",,86,25.99,,,,,673419187695,22.5,26.2,19.5,,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2011","31/12/2012"
"5749-1","Bricks and More","",2011,"LEGO® Creative Building Kit",,650,25.99,,,,,673419187701,22.5,26.2,19.5,,"",0,0,0,,0,0,,,,,,,,,32.9900,19.0000,"01/01/2011","31/12/2012"
"5761-1","Creator","3 in 1",2011,"Mini Digger",,56,4.99,5.99,6.99,,5702014734364,673419144599,10.21,14.35,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,7.6600,2.2700,"",""
"5762-1","Creator","3 in 1",2011,"Mini Plane",,52,4.99,5.99,6.99,,5702014734371,673419144605,10.21,14.35,4.8,0.1,"",0,0,0,,0,0,,,,,,,,,5.9900,3.0200,"",""
"5763-1","Creator","3 in 1",2011,"Dune Hopper",,137,9.99,12.99,17.99,,5702014732810,673419143844,26.19,14.1,4.8,0.27,"",0,0,0,,0,0,,,,,,,,,15.8200,5.1600,"01/01/2011","31/12/2012"
"5764-1","Creator","3 in 1",2011,"Rescue Robot",,149,13.99,16.99,19.99,,5702014732766,673419143837,19.1,26.19,4.6,0.27,"",0,0,0,,0,0,,,,,,,,,33.2100,11.9500,"",""
"5765-1","Creator","3 in 1",2011,"Transport Truck",,276,18.99,19.99,24.99,,5702014732889,673419143851,35.41,19.1,5.89,0.45,"",0,0,0,,0,0,,,,,,,,,34.8400,10.7100,"",""
"5766-1","Creator","3 in 1",2011,"Log Cabin",1,355,25.99,29.99,39.99,,5702014732735,673419143806,38.2,26.2,5.6,0.85,"",0,0,0,,0,0,,,,,,,,,55.6400,24.2800,"",""
"5767-1","Creator","3 in 1",2011,"Cool Cruiser",,621,35.99,39.99,49.99,,5702014861732,673419174350,48,28.2,7.4,1.16,"",0,0,0,,0,0,,,,,,,,,70.3100,23.8200,"01/09/2011","18/12/2012"
"5770-1","Creator","3 in 1",2011,"Lighthouse Island",1,518,40.99,39.99,49.99,,5702014732742,673419143813,35.41,37.8,7.06,1.09,"",0,0,0,,0,0,,,,,,,,,77.6000,48.9400,"01/06/2011","31/12/2012"
"5771-1","Creator","3 in 1",2011,"Hillside House",1,714,49.99,69.99,89.99,,5702014732759,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,117.0000,80.0000,"01/06/2011","31/12/2012"
"5793-1","Duplo","",2011,"Nurse's Car",1,10,7.99,9.99,12.99,,5702014734081,673419147460,,,,,"",0,0,0,,0,0,,,,,,,,,7.8500,11.1300,"",""
"5794-1","Duplo","",2011,"Emergency Helicopter",2,18,18.99,24.99,29.99,,5702014734098,,,,,,"",0,0,0,,0,0,,,,,,,,,18.5300,25.0400,"",""
"5795-1","Duplo","",2011,"Big City Hospital",5,111,82.99,89.99,109.99,,5702014734104,,58.2,48,12,,"",0,0,0,,0,0,,,,,,,,,144.0200,84.4300,"01/06/2011","31/12/2013"
"5817-1","Duplo","Cars",2011,"Agent Mater",1,11,13.49,14.99,19.99,,5702014734111,673419144407,26.2,19.1,7.2,0.27,"",0,0,0,,0,0,,,,,,,,,17.9200,16.5200,"",""
"5818-1","Duplo","Cars",2011,"Luigi's Italian Place",2,22,20.99,19.99,24.99,,5702014734128,673419144414,35.41,19.1,7.01,0.36,"",0,0,0,,0,0,,,,,,,,,26.5700,19.8500,"",""
"5819-1","Duplo","Cars",2011,"Tokyo Racing",2,45,25.99,29.99,39.99,,5702014734135,673419144421,38.2,26.2,9.4,,"",0,0,0,,0,0,,,,,,,,,71.2000,17.0000,"16/05/2011","31/12/2012"
